ability	ability_sadness	accept	accept_sad	accomplishment	accomplishment_make	achieve	achieve_happier	alive	allow	allow_pride	angel	angel_angel	angel_joy	angry	anybody	attitude	attitude_help	avoid	avoid_make	bad	bad_look	behavior	behavior_seriously	believe	belong	belong_start	best	best_good	better	better_bounce	better_everybody	better_going	better_learning	better_long	better_make	better_people	better_physically	better_read	better_reading	better_sad	better_tune	better_works	bit	bit_better	body	body_designed	bounce	bounce_situation	brotherhood	bus	bus_dont	caged	caged_times	cause	cause_people	cause_person	cause_sad	chill	chill_summer	choose	choose_choose	choose_like	clap	clap_happy	clap_like	close	close_contemporary	come	come_like	comfort	comfort_sad	concentrate	concentrate_help	confident	confident_good	confused	confused_wretched	contemporary	contemporary_sad	contented	contented_joyous	contentment	contentment_happy	continually	continually_make	control	cooper	cooper_silent	cranky	cranky_lethargic	create	create_work	day	day_depressed	daylight	daylight_sad	days	days_days	days_dejected	days_hopeless	days_like	deal	decade	decade_bit	dejected	dejected_dejected	dejected_despondent	depend	depend_cause	depressed	depressed_lack	depressed_like	depressed_times	depression	depression_support	designed	designed_happier	despondent	despondent_work	dirt	dissatisfied	dissatisfied_unhappy	doctor	doctor_ways	doesnt	doesnt_good	dont	dont_angry	dont_days	dont_hurt	dull	dull_morning	ease	ease_sad	effective	effective_successful	emergency	emergency_medically	emotional	energy	energy_depressed	energy_making	energy_people	engaged	engaged_wrong	everybody	everybody_better	example	example_sad	example_unhappy	expressive	expressive_smile	face	face_days	fairly	fairly_straightforward	family	family_life	favored	favored_luck	feeling	feeling_kind	figure	figure_figure	figure_way	fun	fun_better	generally	generally_nervous	girl	girl_sense	going	good	good_chill	good_comfort	good_good	good_listening	good_reason	good_rock	good_song	good_stay	good_summer	good_throwback	grateful	grateful_likely	gratitude	gratitude_remember	grief	grief_sorrowful	guidance	guidance_need	guilty	guilty_achieve	guilty_use	guy	guy_girl	guy_video	happier	happier_body	happier_engaged	happier_negative	happier_positive	happiness	happiness_clap	happiness_happy	happy	happy_clap	happy_come	happy_favored	happy_make	happy_sleep	happy_smile	happy_today	happy_wot	hard	hard_good	healthy	healthy_ways	hearts	hearts_stay	hearts_way	help	help_better	help_strong	helpless	helpless_caged	hero	hero_make	hip	hip_hop	home	hop	hop_rap	hope	hope_want	hopeless	hopeless_think	hopelessness	hopelessness_people	hospital	hospital_emergency	hurt	hurt_sad	immune	immune_happy	inadequate	instead	instead_choose	isolated	isolated_hearts	joy	joy_believe	joy_love	joyous	joyous_music	kind	knowing	knowing_accept	lack	learning	learning_deal	let	let_miss	lethargic	lethargic_despondent	lethargic_mood	life	life_better	life_control	life_doesnt	life_like	life_share	like	like_anybody	like_belong	like_example	like_guy	like_happiness	like_home	like_life	like_longer	like_make	like_room	like_song	like_thats	like_theyre	like_trying	likely	likely_continually	likely_likely	likely_unhappy	listening	listening_relax	little	little_energy	little_sad	long	longer	longer_cause	longing	longing_try	look	look_mirror	love	love_chill	love_series	low	low_energy	luck	make	make_accomplishment	make_alive	make_gratitude	make_happy	make_joy	make_negative	make_people	make_person	make_plan	make_sad	make_wish	making	making_bad	making_like	making_moody	medically	medically_avoid	mirror	mirror_happy	miserable	miserable_really	miss	miss_sad	missing	missing_sad	mood	mood_happier	mood_person	moody	moody_sad	morning	morning_longing	mournful	mournful_sad	music	music_happy	music_purchase	natural	natural_sad	need	need_concentrate	negative	negative_instead	negative_make	nervous	nervous_dull	news	news_sad	notice	notice_knowing	notice_sad	pain	pain_dont	panic	panic_hearts	parent	parent_sad	pass	pass_better	people	people_depression	people_low	people_sad	people_worse	person	person_cranky	person_sad	person_sleepy	personal	personal_life	physically	physically_generally	plan	plan_life	pleasure	pleasure_life	pop	pop_love	positive	positive_attitude	pride	probably	probably_good	psychological	psychological_immune	purchase	purchase_best	purchase_clap	quality	quality_relationship	radio	radio_summer	rap	rap_good	reach	reach_allow	read	read_healthy	reading	reading_sleeping	really	really_confused	really_miserable	reason	reason_way	reflection	reflection_way	relationship	relationship_making	relax	relax_fun	relax_hope	remember	remember_grateful	right	right_times	rock	rock_pop	room	room_clap	room_happy	sad	sad_bad	sad_close	sad_depend	sad_doctor	sad_dont	sad_ease	sad_expressive	sad_family	sad_feeling	sad_guy	sad_inadequate	sad_let	sad_like	sad_likely	sad_listening	sad_little	sad_make	sad_missing	sad_mood	sad_natural	sad_news	sad_notice	sad_parent	sad_right	sad_sad	sad_schoolwork	sad_try	sad_watch	sad_worn	sadness	sadness_day	sadness_emotional	sadness_pass	sadness_relax	satisfaction	satisfaction_pleasure	saw	saw_ability	schoolwork	schoolwork_make	sense	sense_hopelessness	series	series_happy	seriously	seriously_depressed	share	share_happier	sign	sign_chill	silent	silent_radio	situation	situation_help	sleep	sleep_song	sleeping	sleeping_like	sleepy	sleepy_lethargic	sleepy_people	smile	smile_face	smile_happy	song	song_better	song_make	song_purchase	sorrowful	sorrowful_mournful	start	start_better	start_panic	stay	stay_sad	stay_ur	step	step_reach	straightforward	straightforward_fairly	strong	strong_confident	study	study_like	successful	successful_step	suicide	summer	summer_good	summer_hip	support	support_guidance	thats	thats_happy	theyre	think	think_suicide	throwback	throwback_cooper	time	time_song	times	times_depressed	times_isolated	times_sad	today	try	try_figure	try_help	trying	trying_better	tune	tune_happy	unhappy	unhappy_create	unhappy_dissatisfied	unhappy_guilty	ur	ur_brotherhood	use	use_like	video	video_happy	want	want_like	watch	watch_sad	way	way_angel	way_probably	way_reflection	way_sadness	ways	ways_better	wish	wish_making	work	work_guilty	work_really	work_work	works	works_time	worn	worn_better	worse	worse_psychological	wot	wretched	wretched_contentment	wretched_make	wrong	wrong_make	emotion1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	HAPPY
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	HAPPY
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	HAPPY
0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	5	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	HAPPY
